GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9SI57	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q9SIV0	GO:0048830	adventitious root development	P
UniProtKB	Q9SIY3	GO:0048364	root development	P
UniProtKB	Q9SJR5	GO:0048364	root development	P
UniProtKB	Q9SJR5	GO:0048364	root development	P
UniProtKB	Q9SK32	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q9SKD9	GO:0048527	lateral root development	P
UniProtKB	Q9SKN5	GO:0048829	root cap development	P
UniProtKB	Q9SKN5	GO:0048829	root cap development	P
UniProtKB	Q9SKP6	GO:0080022	primary root development	P
UniProtKB	Q9SL15	GO:0048364	root development	P
UniProtKB	Q9SL67	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q9SLB7	GO:0010311	lateral root formation	P
UniProtKB	Q9SLV0	GO:0010015	root morphogenesis	P
UniProtKB	Q9SN12	GO:0048527	lateral root development	P
UniProtKB	Q9SND6	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q9SP02	GO:0048364	root development	P
UniProtKB	Q9SPU7	GO:0010449	root meristem growth	P
UniProtKB	Q9SQH6	GO:0048767	root hair elongation	P
UniProtKB	Q9SQH9	GO:0010311	lateral root formation	P
UniProtKB	Q9SQH9	GO:0080181	lateral root branching	P
UniProtKB	Q9SRN4	GO:0080147	root hair cell development	P
UniProtKB	Q9SRT0	GO:0048527	lateral root development	P
UniProtKB	Q9SRU2	GO:0010311	lateral root formation	P
UniProtKB	Q9SRU2	GO:0010311	lateral root formation	P
UniProtKB	Q9SRU2	GO:0048364	root development	P
UniProtKB	Q9SRY3	GO:0048364	root development	P
UniProtKB	Q9STV4	GO:0048364	root development	P
UniProtKB	Q9SUQ2	GO:0048364	root development	P
UniProtKB	Q9SV87	GO:0048829	root cap development	P
UniProtKB	Q9SV87	GO:0048829	root cap development	P
UniProtKB	Q9SVY1	GO:0080022	primary root development	P
UniProtKB	Q9SY55	GO:0048364	root development	P
UniProtKB	Q9SYK4	GO:0048364	root development	P
UniProtKB	Q9SYT0	GO:0080022	primary root development	P
UniProtKB	Q9SZ06	GO:0062211	root regeneration	P
UniProtKB	Q9SZ11	GO:0010053	root epidermal cell differentiation	P
UniProtKB	Q9SZ11	GO:0048765	root hair cell differentiation	P
UniProtKB	Q9SZD4	GO:0010311	lateral root formation	P
UniProtKB	Q9SZD4	GO:0010078	maintenance of root meristem identity	P
